YEAR,QUAD,SPEC,FIASP,COND,SZ2,SZ3,SZ4,SZ5,SZ6,SZ7,SZ8,SZ9
1984,3I4,2,097,0,2,0,0,0,1,0,0,0
1984,3I4,5,833,1,0,0,0,0,0,0,1,0
1984,3I4,3,012,0,0,2,0,0,0,1,1,0
1984,3I4,3,012,1,1,0,0,0,0,0,0,0
1984,3I4,25,585,0,1,1,1,0,0,0,0,0
1984,3I4,5,833,0,0,0,0,0,0,0,2,0
1984,3I4,7,316,1,0,0,1,0,0,0,0,0
1984,4I1,25,585,0,2,0,2,1,0,0,0,0
1984,4I1,4,261,0,0,1,3,0,0,0,0,0
1984,4I1,8,371,0,0,1,0,0,0,0,0,0
1984,4I1,3,012,1,0,0,0,0,0,1,0,0
1984,4I1,7,316,1,0,1,0,0,0,0,0,0
1984,4I1,3,012,0,1,0,0,0,0,0,0,0
1984,4I1,7,316,0,0,0,0,0,1,0,1,0
1984,4I1,1,129,0,0,0,0,0,0,1,0,0
1984,4I1,1,129,1,0,2,0,0,0,0,0,0
1984,4I2,7,316,1,2,1,1,0,0,0,0,0
1984,4I2,7,316,0,6,0,0,1,1,1,1,0
1984,4I2,3,012,0,1,1,1,0,0,1,1,0
1984,4I2,1,129,0,5,3,2,1,0,0,2,0
1984,4I2,1,129,1,0,0,0,0,1,0,0,0
1984,4I2,2,097,0,0,0,1,0,0,0,0,0
1984,4I2,4,261,0,1,0,1,0,0,1,1,0
1984,4I2,5,833,0,0,0,0,0,0,0,1,0
1984,4I2,5,833,1,0,0,0,2,1,0,0,0
1984,4I3,7,316,0,4,1,1,1,0,0,0,0
1984,4I3,5,833,0,0,1,1,0,0,0,1,0
1984,4I3,1,129,1,0,0,0,0,1,0,0,0
1984,4I3,6,802,0,0,0,0,0,0,1,0,0
1984,4I3,3,012,0,1,6,4,2,2,0,0,1
1984,4I3,4,261,0,0,1,0,0,0,0,0,0
1984,4I3,2,097,0,0,0,0,0,0,1,0,0
1984,4I4,7,316,1,3,0,0,2,0,0,1,0
1984,4I4,25,585,0,18,6,2,0,0,0,0,0
1984,4I4,5,833,0,0,0,0,1,1,0,1,1
1984,4I4,25,585,1,2,0,0,0,0,0,0,0
1984,4I4,7,316,0,0,1,1,1,2,2,1,3
1984,4I4,2,097,0,0,1,1,0,0,0,0,0
1984,4I4,1,129,0,1,0,0,0,0,0,0,0
1984,4I4,3,012,0,0,0,1,1,0,0,0,0
1984,4I4,5,833,1,0,1,2,0,1,0,0,0
1984,5I1,7,316,1,2,0,1,0,0,0,0,0
1984,5I1,4,261,0,1,2,0,0,1,0,0,0
1984,5I1,7,316,0,0,2,1,2,0,1,0,0
1984,5I1,5,833,1,0,0,0,0,1,0,1,0
1984,5I1,2,097,0,0,0,1,0,0,0,0,0
1984,5I1,3,012,0,4,1,2,1,2,0,0,0
1984,5I1,8,371,0,4,1,0,0,0,0,0,0
1984,5I1,1,129,0,1,0,0,0,0,0,0,0
1984,5I2,3,012,0,16,12,14,9,8,2,0,2
1984,5I2,2,097,0,0,2,0,2,0,0,1,0
1984,5I2,3,012,1,6,2,2,3,1,0,0,0
1984,5I2,1,129,0,0,0,0,0,0,1,0,0
1984,5I2,5,833,1,0,0,1,0,0,0,0,0
1984,5I2,7,316,0,0,2,2,1,2,0,0,0
1984,5I2,1,129,1,0,0,0,0,1,0,0,0
1984,5I2,7,316,1,0,0,0,0,0,0,0,1
1984,5I2,5,833,0,0,0,0,0,0,0,0,1
1984,5I2,8,371,0,0,0,0,1,0,0,0,0
1984,5I3,25,585,0,10,9,3,0,0,0,0,0
1984,5I3,25,585,1,1,5,1,0,0,0,0,0
1984,5I3,2,097,0,1,0,0,0,0,0,0,0
1984,5I3,5,833,1,0,0,0,1,0,0,0,0
1984,5I3,5,833,0,0,0,0,0,0,0,1,0
1984,5I3,4,261,0,0,3,0,0,0,0,0,0
1984,5I3,7,316,1,0,0,0,0,0,1,1,0
1984,5I3,1,129,1,0,1,0,0,0,0,0,0
