YEAR,LINE,PLOT,SPEC,FIASP,HT1,HT2,HT3,HT4
2007,S,566,1,129,2,0,0,0
2007,S,566,4,261,2,0,0,0
2007,S,571,4,261,4,0,0,0
2007,S,571,7,316,1,0,0,0
2007,S,576,7,316,1,0,0,0
2007,S,576,7,316,9,0,0,0
2007,S,581,1,129,3,0,0,0
2007,S,581,4,261,12,0,0,0
2007,S,581,7,316,1,0,0,0
2007,S,586,1,129,1,0,0,0
2007,S,586,7,316,2,0,0,0
2007,S,591,4,261,5,0,0,0
2007,S,591,7,316,6,0,0,0
2007,S,596,4,261,1,0,0,0
2007,S,596,7,316,3,0,0,0
2007,S,601,4,261,4,0,0,0
2007,S,601,7,316,1,0,0,0
