YEAR,LINE,PLOT,SPEC,FIASP,HT1,HT2,HT3,HT4
1986,N,277,9,375,2,0,0,0
1986,N,278,1,129,1,0,0,0
1986,N,278,7,316,1,0,0,0
1986,N,279,7,316,1,0,0,0
1986,N,279,9,375,2,0,0,0
1986,N,280,7,316,1,0,0,0
1986,N,281,1,129,1,0,0,0
1986,N,281,5,833,1,0,0,0
1986,N,281,9,375,1,0,0,0
1986,N,282,1,129,0,2,0,0
1986,N,282,4,261,1,0,0,0
1986,N,282,5,833,0,1,0,0
1986,N,282,7,316,1,1,0,0
1986,N,282,8,371,0,1,0,0
1986,N,282,8.1,371,0,1,0,0
1986,N,282,9,375,11,0,0,0
1986,N,283,1,129,0,2,0,0
1986,N,283,5,833,0,1,0,0
1986,N,283,7,316,4,0,0,0
1986,N,283,9,375,21,0,0,0
1986,N,284,1,129,4,0,0,0
1986,N,284,5,833,0,2,0,0
1986,N,284,7,316,1,0,0,0
1986,N,284,8,371,0,0,1,0
1986,N,284,9,375,6,0,0,0
1986,N,285,1,129,1,0,0,0
1986,N,286,1,129,1,0,0,0
1986,N,286,3,12,0,1,0,0
1986,N,286,7,316,1,0,0,0
1986,N,287,3,12,0,3,0,0
1986,N,288,0,0,0,0,0,0
1986,N,289,0,0,0,0,0,0
1986,N,290,5,833,2,0,0,0
1986,N,291,0,0,0,0,0,0
1986,N,292,9,375,3,0,0,0
1986,N,293,1,129,1,0,0,0
1986,N,293,5,833,0,1,0,0
1986,N,293,7,316,3,0,0,0
1986,N,294,0,0,0,0,0,0
1986,N,295,0,0,0,0,0,0
1986,N,296,0,0,0,0,0,0
1986,N,297,1,129,1,0,0,0
1986,N,297,7,316,1,0,0,0
1986,N,298,7,316,1,0,0,0
1986,N,299,0,0,0,0,0,0
1986,N,300,0,0,0,0,0,0
1986,N,301,7,316,1,0,0,0
1986,N,302,1,129,2,0,0,0
1986,N,303,1,129,1,0,0,0
1986,N,304,0,0,0,0,0,0
1986,N,305,0,0,0,0,0,0
1986,N,306,0,0,0,0,0,0
1986,N,307,0,0,0,0,0,0
1986,N,308,1,129,3,0,0,0
1986,N,308,2,97,1,0,0,0
1986,N,309,2,97,1,0,0,0
1986,N,310,1,129,1,1,0,0
1986,N,310,7,316,1,1,0,0
1986,N,311,1,129,3,2,0,0
1986,N,311,7,316,1,0,0,0
1986,N,312,1,129,1,4,0,0
1986,N,312,2,97,0,1,0,0
1986,N,313,1,129,1,2,0,0
1986,N,314,1,129,5,0,0,0
1986,N,314,7,316,1,0,0,0
1986,N,315,0,0,0,0,0,0
1986,N,316,0,0,0,0,0,0
1986,N,317,0,0,0,0,0,0
1986,N,318,1,129,1,0,0,0
1986,N,319,1,129,1,1,0,0
1986,N,320,7,316,1,0,0,0
1986,N,321,1,129,2,1,2,0
1986,N,322,1,129,4,0,0,0
1986,N,323,1,129,1,0,0,0
1986,N,324,1,129,1,0,0,0
1986,N,325,0,0,0,0,0,0
1986,N,326,0,0,0,0,0,0
1986,N,327,0,0,0,0,0,0
1986,N,328,1,129,2,2,0,0
1986,N,329,1,129,3,0,0,0
1986,N,330,8,371,0,0,1,0
1986,N,331,1,129,1,0,0,0
1986,N,331,9,375,2,0,0,0
1986,N,332,0,0,0,0,0,0
1986,N,333,0,0,0,0,0,0
1986,N,334,0,0,0,0,0,0
1986,N,335,0,0,0,0,0,0
1986,N,336,0,0,0,0,0,0
1986,N,337,0,0,0,0,0,0
1986,N,338,5,833,0,1,0,0
1986,N,339,0,0,0,0,0,0
1986,N,340,9,375,1,0,0,0
1986,N,341,0,0,0,0,0,0
1986,N,342,0,0,0,0,0,0
